,Log File,state_accept_epoch,state_running_time,state_running_epoch,waiting_time_to_run,spark_driver_start_time,spark_driver_start_time_epoch,spark_driver_memory_MB,spark_executor_memory_MB,memoryStore_capacity_MB,job_result,job_successfully_completed_at_time,job_successfully_completed_at_time_epoch,job_failed_at_time,job_failed_at_time_epoch,waiting_time_to_accept,successful_job_completion_time,failed_job_completion_time
617,application_1513303661803_24565_asrd.cp.big.data.services.team.log,1513814503.0, 17/12/21 00:01:49,1513814509,6, 17/12/21 00:01:37,1513814497,2048.0,10240.0,1247.6, Job failed,,, 17/12/21 00:03:24,1513814604,6,,95
618,application_1513303661803_22829_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
619,application_1513303661803_21777_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
620,application_1513303661803_22290_asrd.cp.big.data.services.team.log,1513752138.0, 17/12/20 06:42:24,1513752144,6, 17/12/20 06:42:15,1513752135,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:48:24,1513752504,,,3,360,
621,application_1513303661803_20842_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
622,application_1513303661803_23000_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
623,application_1513303661803_25738_asrd.cp.big.data.services.team.log,1513843367.0, 17/12/21 08:02:53,1513843373,6, 17/12/21 08:02:43,1513843363,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 08:03:15,1513843395,,,4,22,
624,application_1513303661803_24433_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
625,application_1513303661803_21249_asrd.cp.big.data.services.team.log,1513732161.0, 17/12/20 01:09:26,1513732166,5, 17/12/20 01:09:16,1513732156,10240.0,10240.0,7168.0, Job completed successfully, 17/12/20 01:12:52,1513732372,,,5,206,
626,application_1513303661803_21550_asrd.cp.big.data.services.team.log,1513738853.0, 17/12/20 03:01:06,1513738866,13, 17/12/20 03:00:49,1513738849,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 03:01:30,1513738890,,,4,24,
627,application_1513303661803_22134_asrd.cp.big.data.services.team.log,1513750080.0, 17/12/20 06:08:06,1513750086,6, 17/12/20 06:07:57,1513750077,12288.0,6144.0,8601.6, Job failed,,, 17/12/20 06:13:02,1513750382,3,,296
628,application_1513303661803_18700_asrd.cp.big.data.services.team.log,1513646172.0, 17/12/19 01:16:17,1513646177,5, 17/12/19 01:16:07,1513646167,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 01:21:30,1513646490,,,5,313,
629,application_1513303661803_21204_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
630,application_1513303661803_22791_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
631,application_1513303661803_19510_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
632,application_1513303661803_20547_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
633,application_1513303661803_22613_asrd.cp.big.data.services.team.log,1513764067.0, 17/12/20 10:01:13,1513764073,6, 17/12/20 10:01:03,1513764063,15360.0,6144.0,10854.4, Job completed successfully, 17/12/20 10:09:23,1513764563,,,4,490,
634,application_1513303661803_25341_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
635,application_1513303661803_23246_asrd.cp.big.data.services.team.log,1513785042.0, 17/12/20 15:50:47,1513785047,5, 17/12/20 15:50:37,1513785037,2048.0,10240.0,1247.6, Job completed successfully, 17/12/20 15:53:30,1513785210,,,5,163,
636,application_1513303661803_22830_asrd.cp.big.data.services.team.log,1513777140.0, 17/12/20 13:39:05,1513777145,5, 17/12/20 13:38:56,1513777136,1024.0,1024.0,511.5, Job completed successfully, 17/12/20 13:39:28,1513777168,,,4,23,
637,application_1513303661803_19642_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
638,application_1513303661803_20870_asrd.cp.big.data.services.team.log,1513728960.0, 17/12/20 00:16:05,1513728965,5, 17/12/20 00:15:56,1513728956,12288.0,1024.0,8601.6, Job completed successfully, 17/12/20 00:16:24,1513728984,,,4,19,
639,application_1513303661803_22216_asrd.cp.big.data.services.team.log,1513751152.0, 17/12/20 06:25:57,1513751157,5, 17/12/20 06:25:48,1513751148,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 06:37:02,1513751822,,,4,665,
640,application_1513303661803_28280_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
641,application_1513303661803_19793_asrd.cp.big.data.services.team.log,,,,,,,,,3481.6,,,,,,,,
642,application_1513303661803_20163_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
643,application_1513303661803_19117_asrd.cp.big.data.services.team.log,1513653615.0, 17/12/19 03:20:20,1513653620,5, 17/12/19 03:20:11,1513653611,12288.0,8192.0,8601.6, Job completed successfully, 17/12/19 03:21:35,1513653695,,,4,75,
644,application_1513303661803_23634_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
645,application_1513303661803_22187_asrd.cp.big.data.services.team.log,1513750700.0, 17/12/20 06:18:27,1513750707,7, 17/12/20 06:18:17,1513750697,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:24:44,1513751084,,,3,377,
646,application_1513303661803_21792_asrd.cp.big.data.services.team.log,,,,,,,,,7884.8,,,,,,,,
647,application_1513303661803_21258_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
648,application_1513303661803_19182_asrd.cp.big.data.services.team.log,1513654476.0, 17/12/19 03:34:50,1513654490,14, 17/12/19 03:34:32,1513654472,10240.0,13312.0,7168.0, Job completed successfully, 17/12/19 03:40:03,1513654803,,,4,313,
649,application_1513303661803_19072_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
650,application_1513303661803_25328_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
651,application_1513303661803_19348_asrd.cp.big.data.services.team.log,1513661772.0, 17/12/19 05:36:17,1513661777,5, 17/12/19 05:36:08,1513661768,20480.0,10240.0,14540.8, Job completed successfully, 17/12/19 05:40:59,1513662059,,,4,282,
652,application_1513303661803_18847_asrd.cp.big.data.services.team.log,1513649679.0, 17/12/19 02:15:18,1513649718,39, 17/12/19 02:14:35,1513649675,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 02:16:04,1513649764,,,4,46,
653,application_1513303661803_24510_asrd.cp.big.data.services.team.log,1513810882.0, 17/12/20 23:01:27,1513810887,5, 17/12/20 23:01:18,1513810878,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 23:01:46,1513810906,,,4,19,
654,application_1513303661803_19308_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
655,application_1513303661803_20694_asrd.cp.big.data.services.team.log,1513722727.0, 17/12/19 22:32:12,1513722732,5, 17/12/19 22:32:02,1513722722,15360.0,6144.0,10854.4, Job completed successfully, 17/12/19 22:32:32,1513722752,,,5,20,
656,application_1513303661803_21712_asrd.cp.big.data.services.team.log,1513740222.0, 17/12/20 03:25:42,1513740342,120, 17/12/20 03:23:38,1513740218,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 03:29:08,1513740548,,,4,206,
657,application_1513303661803_24530_asrd.cp.big.data.services.team.log,1513812525.0, 17/12/20 23:28:50,1513812530,5, 17/12/20 23:28:41,1513812521,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 23:43:08,1513813388,,,4,858,
658,application_1513303661803_23110_asrd.cp.big.data.services.team.log,1513783538.0, 17/12/20 15:25:59,1513783559,21, 17/12/20 15:25:34,1513783534,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 15:36:02,1513784162,,,4,603,
659,application_1513303661803_23306_asrd.cp.big.data.services.team.log,1513785623.0, 17/12/20 16:00:29,1513785629,6, 17/12/20 16:00:19,1513785619,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 16:06:55,1513786015,,,4,386,
660,application_1513303661803_23879_asrd.cp.big.data.services.team.log,1513791575.0, 17/12/20 17:39:42,1513791582,7, 17/12/20 17:39:32,1513791572,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:46:25,1513791985,,,3,403,
661,application_1513303661803_21364_asrd.cp.big.data.services.team.log,1513735470.0, 17/12/20 02:04:35,1513735475,5, 17/12/20 02:04:25,1513735465,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 02:04:55,1513735495,,,5,20,
662,application_1513303661803_20387_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
663,application_1513303661803_20504_asrd.cp.big.data.services.team.log,1513713298.0, 17/12/19 19:55:03,1513713303,5, 17/12/19 19:54:54,1513713294,10240.0,10240.0,7168.0, Job completed successfully, 17/12/19 19:55:26,1513713326,,,4,23,
664,application_1513303661803_24275_asrd.cp.big.data.services.team.log,1513796612.0, 17/12/20 19:04:50,1513796690,78, 17/12/20 19:03:29,1513796609,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 19:05:46,1513796746,,,3,56,
665,application_1513303661803_20083_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
666,application_1513303661803_19833_asrd.cp.big.data.services.team.log,1513694187.0, 17/12/19 14:38:14,1513694294,107, 17/12/19 14:36:22,1513694182,12288.0,4096.0,8601.6, Job completed successfully, 17/12/19 14:44:56,1513694696,,,5,402,
667,application_1513303661803_21076_asrd.cp.big.data.services.team.log,1513730471.0, 17/12/20 00:41:16,1513730476,5, 17/12/20 00:41:06,1513730466,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 00:55:22,1513731322,,,5,846,
668,application_1513303661803_19136_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
669,application_1513303661803_19624_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
670,application_1513303661803_23611_asrd.cp.big.data.services.team.log,1513788388.0, 17/12/20 16:46:33,1513788393,5, 17/12/20 16:46:25,1513788385,12288.0,6144.0,8601.6, Job failed,,, 17/12/20 16:51:50,1513788710,3,,317
671,application_1513303661803_18607_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
672,application_1513303661803_22900_asrd.cp.big.data.services.team.log,1513778599.0, 17/12/20 14:03:29,1513778609,10, 17/12/20 14:03:16,1513778596,18432.0,22528.0,13004.8, Job completed successfully, 17/12/20 14:04:48,1513778688,,,3,79,
673,application_1513303661803_20099_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
674,application_1513303661803_18912_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
675,application_1513303661803_25298_asrd.cp.big.data.services.team.log,1513825283.0, 17/12/21 03:01:28,1513825288,5, 17/12/21 03:01:19,1513825279,6144.0,3072.0,4198.4, Job completed successfully, 17/12/21 03:06:42,1513825602,,,4,314,
676,application_1513303661803_19965_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
677,application_1513303661803_18554_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
678,application_1513303661803_23032_asrd.cp.big.data.services.team.log,1513782203.0, 17/12/20 15:08:24,1513782504,301, 17/12/20 15:03:04,1513782184,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 15:08:57,1513782537,,,19,33,
679,application_1513303661803_21494_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
680,application_1513303661803_20256_asrd.cp.big.data.services.team.log,1513704721.0, 17/12/19 17:32:06,1513704726,5, 17/12/19 17:31:57,1513704717,6144.0,6144.0,4198.4, Job completed successfully, 17/12/19 17:38:43,1513705123,,,4,397,
681,application_1513303661803_24336_asrd.cp.big.data.services.team.log,1513798413.0, 17/12/20 19:33:38,1513798418,5, 17/12/20 19:33:29,1513798409,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 19:33:53,1513798433,,,4,15,
682,application_1513303661803_19028_asrd.cp.big.data.services.team.log,1513652459.0, 17/12/19 03:01:04,1513652464,5, 17/12/19 03:00:53,1513652453,512.0,512.0,143.6, Job completed successfully, 17/12/19 03:01:30,1513652490,,,6,26,
683,application_1513303661803_20933_asrd.cp.big.data.services.team.log,,,,,,,,,10854.4,,,,,,,,
684,application_1513303661803_19000_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
685,application_1513303661803_19252_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
686,application_1513303661803_25873_asrd.cp.big.data.services.team.log,,,,,,,,,5632.0,,,,,,,,
687,application_1513303661803_19180_asrd.cp.big.data.services.team.log,1513654475.0, 17/12/19 03:34:50,1513654490,15, 17/12/19 03:34:31,1513654471,20480.0,20480.0,14540.8, Job completed successfully, 17/12/19 03:42:00,1513654920,,,4,430,
688,application_1513303661803_25031_asrd.cp.big.data.services.team.log,1513818841.0, 17/12/21 01:14:06,1513818846,5, 17/12/21 01:13:57,1513818837,10240.0,10240.0,7168.0, Job completed successfully, 17/12/21 01:17:05,1513819025,,,4,179,
689,application_1513303661803_20880_asrd.cp.big.data.services.team.log,1513728983.0, 17/12/20 00:16:29,1513728989,6, 17/12/20 00:16:18,1513728978,12288.0,5120.0,8601.6, Job completed successfully, 17/12/20 00:25:46,1513729546,,,5,557,
690,application_1513303661803_20544_asrd.cp.big.data.services.team.log,1513713792.0, 17/12/19 20:03:17,1513713797,5, 17/12/19 20:03:08,1513713788,1024.0,1024.0,511.5, Job failed,,, 17/12/19 20:03:38,1513713818,4,,21
691,application_1513303661803_23793_asrd.cp.big.data.services.team.log,1513790398.0, 17/12/20 17:20:03,1513790403,5, 17/12/20 17:19:54,1513790394,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:25:59,1513790759,,,4,356,
692,application_1513303661803_23701_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
693,application_1513303661803_19355_asrd.cp.big.data.services.team.log,1513662888.0, 17/12/19 05:54:53,1513662893,5, 17/12/19 05:54:44,1513662884,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 06:36:04,1513665364,,,4,2471,
694,application_1513303661803_22660_asrd.cp.big.data.services.team.log,1513765368.0, 17/12/20 10:22:53,1513765373,5, 17/12/20 10:22:36,1513765356,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 10:29:40,1513765780,,,12,407,
695,application_1513303661803_22125_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
696,application_1513303661803_19124_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
697,application_1513303661803_22718_asrd.cp.big.data.services.team.log,1513768078.0, 17/12/20 11:08:03,1513768083,5, 17/12/20 11:07:54,1513768074,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 11:21:44,1513768904,,,4,821,
698,application_1513303661803_22584_asrd.cp.big.data.services.team.log,1513761021.0, 17/12/20 09:10:26,1513761026,5, 17/12/20 09:10:17,1513761017,6144.0,4096.0,4198.4, Job completed successfully, 17/12/20 09:24:27,1513761867,,,4,841,
699,application_1513303661803_21613_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
700,application_1513303661803_20517_asrd.cp.big.data.services.team.log,1513713666.0, 17/12/19 20:01:12,1513713672,6, 17/12/19 20:01:02,1513713662,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 20:01:32,1513713692,,,4,20,
701,application_1513303661803_18105_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
702,application_1513303661803_23981_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
703,application_1513303661803_22087_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
704,application_1513303661803_24831_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
705,application_1513303661803_19786_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
706,application_1513303661803_22475_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
707,application_1513303661803_23424_asrd.cp.big.data.services.team.log,1513786504.0, 17/12/20 16:15:09,1513786509,5, 17/12/20 16:15:01,1513786501,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:21:30,1513786890,,,3,381,
708,application_1513303661803_24386_asrd.cp.big.data.services.team.log,1513800058.0, 17/12/20 20:01:03,1513800063,5, 17/12/20 20:00:54,1513800054,512.0,512.0,143.6, Job completed successfully, 17/12/20 20:01:23,1513800083,,,4,20,
709,application_1513303661803_20944_asrd.cp.big.data.services.team.log,1513729822.0, 17/12/20 00:30:27,1513729827,5, 17/12/20 00:30:18,1513729818,15360.0,10240.0,10854.4, Job completed successfully, 17/12/20 00:35:13,1513730113,,,4,286,
710,application_1513303661803_19307_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
711,application_1513303661803_24854_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
712,application_1513303661803_19430_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
713,application_1513303661803_22035_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
714,application_1513303661803_21336_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
715,application_1513303661803_22459_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
716,application_1513303661803_23320_asrd.cp.big.data.services.team.log,1513785676.0, 17/12/20 16:06:00,1513785960,284, 17/12/20 16:01:12,1513785672,12288.0,3072.0,8601.6, Job completed successfully, 17/12/20 16:06:19,1513785979,,,4,19,
717,application_1513303661803_19400_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
718,application_1513303661803_25108_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
719,application_1513303661803_25268_asrd.cp.big.data.services.team.log,1513823816.0, 17/12/21 02:37:01,1513823821,5, 17/12/21 02:36:51,1513823811,12288.0,6144.0,8601.6, Job completed successfully, 17/12/21 02:52:31,1513824751,,,5,930,
720,application_1513303661803_24159_asrd.cp.big.data.services.team.log,1513795349.0, 17/12/20 18:42:34,1513795354,5, 17/12/20 18:42:25,1513795345,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:48:16,1513795696,,,4,342,
721,application_1513303661803_19804_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
722,application_1513303661803_20214_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
723,application_1513303661803_19549_asrd.cp.big.data.services.team.log,1513677153.0, 17/12/19 09:52:40,1513677160,7, 17/12/19 09:52:28,1513677148,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 09:56:04,1513677364,,,5,204,
724,application_1513303661803_19515_asrd.cp.big.data.services.team.log,1513676066.0, 17/12/19 09:34:32,1513676072,6, 17/12/19 09:34:14,1513676054,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 09:36:14,1513676174,,,12,102,
725,application_1513303661803_19975_asrd.cp.big.data.services.team.log,1513697995.0, 17/12/19 15:40:00,1513698000,5, 17/12/19 15:39:53,1513697993,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 15:45:46,1513698346,,,2,346,
726,application_1513303661803_21676_asrd.cp.big.data.services.team.log,1513739888.0, 17/12/20 03:18:22,1513739902,14, 17/12/20 03:18:02,1513739882,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 03:19:50,1513739990,,,6,88,
727,application_1513303661803_24264_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
728,application_1513303661803_19405_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
729,application_1513303661803_21467_asrd.cp.big.data.services.team.log,1513736164.0, 17/12/20 02:16:13,1513736173,9, 17/12/20 02:15:58,1513736158,12288.0,2048.0,8601.6, Job completed successfully, 17/12/20 02:28:01,1513736881,,,6,708,
730,application_1513303661803_24421_asrd.cp.big.data.services.team.log,1513800950.0, 17/12/20 20:15:55,1513800955,5, 17/12/20 20:15:46,1513800946,12288.0,2048.0,8601.6, Job completed successfully, 17/12/20 20:23:57,1513801437,,,4,482,
731,application_1513303661803_18766_asrd.cp.big.data.services.team.log,1513648862.0, 17/12/19 02:01:08,1513648868,6, 17/12/19 02:00:59,1513648859,512.0,512.0,143.6, Job completed successfully, 17/12/19 02:01:29,1513648889,,,3,21,
732,application_1513303661803_23431_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
733,application_1513303661803_19064_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
734,application_1513303661803_19894_asrd.cp.big.data.services.team.log,1513695904.0, 17/12/19 15:05:27,1513695927,23, 17/12/19 15:04:51,1513695891,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 15:05:43,1513695943,,,13,16,
735,application_1513303661803_22803_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
736,application_1513303661803_24310_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
737,application_1513303661803_24072_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
738,application_1513303661803_25414_asrd.cp.big.data.services.team.log,1513826235.0, 17/12/21 03:17:22,1513826242,7, 17/12/21 03:17:10,1513826230,10240.0,5120.0,7168.0, Job completed successfully, 17/12/21 03:22:24,1513826544,,,5,302,
739,application_1513303661803_25044_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
740,application_1513303661803_23109_asrd.cp.big.data.services.team.log,1513783537.0, 17/12/20 15:25:59,1513783559,22, 17/12/20 15:25:33,1513783533,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 15:35:00,1513784100,,,4,541,
741,application_1513303661803_20352_asrd.cp.big.data.services.team.log,1513707558.0, 17/12/19 18:19:23,1513707563,5, 17/12/19 18:19:15,1513707555,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 18:24:23,1513707863,,,3,300,
742,application_1513303661803_22824_asrd.cp.big.data.services.team.log,1513776271.0, 17/12/20 13:24:36,1513776276,5, 17/12/20 13:24:26,1513776266,15360.0,6144.0,10854.4, Job completed successfully, 17/12/20 13:24:55,1513776295,,,5,19,
743,application_1513303661803_20322_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
744,application_1513303661803_23426_asrd.cp.big.data.services.team.log,1513786509.0, 17/12/20 16:15:15,1513786515,6, 17/12/20 16:15:05,1513786505,12288.0,10240.0,8601.6, Job failed,,, 17/12/20 16:15:38,1513786538,4,,23
745,application_1513303661803_20679_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
746,application_1513303661803_21924_asrd.cp.big.data.services.team.log,1513747004.0, 17/12/20 05:16:49,1513747009,5, 17/12/20 05:16:39,1513746999,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 05:22:53,1513747373,,,5,364,
747,application_1513303661803_23293_asrd.cp.big.data.services.team.log,1513785505.0, 17/12/20 15:58:30,1513785510,5, 17/12/20 15:58:20,1513785500,2048.0,10240.0,1247.6, Job completed successfully, 17/12/20 16:01:04,1513785664,,,5,154,
748,application_1513303661803_22939_asrd.cp.big.data.services.team.log,1513779131.0, 17/12/20 14:15:29,1513779329,198, 17/12/20 14:11:55,1513779115,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 15:29:04,1513783744,,,16,4415,
749,application_1513303661803_18351_asrd.cp.big.data.services.team.log,1513643503.0, 17/12/19 00:31:48,1513643508,5, 17/12/19 00:31:38,1513643498,12288.0,5120.0,8601.6, Job completed successfully, 17/12/19 00:32:49,1513643569,,,5,61,
750,application_1513303661803_21029_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
751,application_1513303661803_20180_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
752,application_1513303661803_18902_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
753,application_1513303661803_20699_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
754,application_1513303661803_21609_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
755,application_1513303661803_22453_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
756,application_1513303661803_20373_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
757,application_1513303661803_22278_asrd.cp.big.data.services.team.log,1513752047.0, 17/12/20 06:40:52,1513752052,5, 17/12/20 06:40:44,1513752044,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:47:12,1513752432,,,3,380,
758,application_1513303661803_22924_asrd.cp.big.data.services.team.log,1513778695.0, 17/12/20 14:05:01,1513778701,6, 17/12/20 14:04:52,1513778692,12288.0,5120.0,8601.6, Job completed successfully, 17/12/20 14:26:09,1513779969,,,3,1268,
759,application_1513303661803_25856_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
760,application_1513303661803_28195_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
761,application_1513303661803_24378_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
762,application_1513303661803_20307_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
763,application_1513303661803_22348_asrd.cp.big.data.services.team.log,1513753037.0, 17/12/20 06:57:22,1513753042,5, 17/12/20 06:57:14,1513753034,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 07:03:05,1513753385,,,3,343,
764,application_1513303661803_19888_asrd.cp.big.data.services.team.log,1513695895.0, 17/12/19 15:05:27,1513695927,32, 17/12/19 15:04:48,1513695888,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 15:26:28,1513697188,,,7,1261,
765,application_1513303661803_20605_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
766,log_105843582.txt,1509779915.0, 17/11/04 07:18:40,1509779920,5, 17/11/04 07:18:33,1509779913,10240.0,4096.0,5324.8, Job failed,,, 17/11/04 07:22:32,1509780152,2,,232
767,application_1513303661803_25405_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
768,application_1513303661803_17813_asrd.cp.big.data.services.team.log,1513634321.0, 17/12/18 21:58:46,1513634326,5, 17/12/18 21:58:36,1513634316,12288.0,10240.0,8601.6, Job completed successfully, 17/12/18 21:59:22,1513634362,,,5,36,
769,application_1513303661803_23738_asrd.cp.big.data.services.team.log,1513789757.0, 17/12/20 17:09:25,1513789765,8, 17/12/20 17:09:14,1513789754,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:15:46,1513790146,,,3,381,
770,application_1513303661803_19224_asrd.cp.big.data.services.team.log,1513656156.0, 17/12/19 04:03:13,1513656193,37, 17/12/19 04:02:32,1513656152,10240.0,10240.0,7168.0, Job completed successfully, 17/12/19 04:07:53,1513656473,,,4,280,
771,application_1513303661803_21976_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
772,application_1513303661803_25508_asrd.cp.big.data.services.team.log,1513828959.0, 17/12/21 04:03:30,1513829010,51, 17/12/21 04:02:35,1513828955,12288.0,1024.0,8601.6, Job completed successfully, 17/12/21 04:05:56,1513829156,,,4,146,
773,application_1513303661803_21435_asrd.cp.big.data.services.team.log,1513736052.0, 17/12/20 02:14:17,1513736057,5, 17/12/20 02:14:08,1513736048,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 02:25:56,1513736756,,,4,699,
774,application_1513303661803_22011_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
775,application_1513303661803_18186_asrd.cp.big.data.services.team.log,1513641976.0, 17/12/19 00:06:22,1513641982,6, 17/12/19 00:06:10,1513641970,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 00:07:29,1513642049,,,6,67,
